LD1,LD2,Classification
-0.9197856348323913,-0.9186319032994996,C2S1
-0.8343198368729609,-0.3190154629878064,C3S1
-1.0903012761005901,-1.126320035057691,C2S1
-1.3040837712767903,-1.537457423419008,C2S1
2.211307230571545,1.0226149165710992,C4S2
-0.40191849145079744,-0.513741551040781,C3S1
0.5243081916934407,2.080975560496346,C3S1
-0.21273205741609907,-0.7827323950249023,C3S1
2.1035488614691378,1.3882682387958303,C4S2
-1.8732963747325622,-1.6991471131159763,C2S1
0.015985961726234715,1.1975815165970194,C3S1
0.9157810414768034,-0.20960664333117732,C3S1
0.32337475989027975,-0.437288458733624,C3S1
0.9164403549921496,3.174040531132907,C4S1
-0.5216480765889656,-1.2057943067687025,C3S1
-1.2148717928572288,-0.3920263520557503,C3S1
2.0081011304394463,2.1712128794890755,C4S2
-1.26659088157199,-1.2847923298570356,C2S1
-0.6494759762494323,-0.40638164230801554,C3S1
-1.007895145520393,-1.9587473330148253,C2S1
-0.7640807517695876,-0.08955290069090391,C3S1
-0.39400738678179187,2.5307893210661003,C3S1
0.863097381264433,-1.0809576415180127,C3S2
-0.3812569020165121,-1.079222098683421,C3S1
-1.4242653651250483,-1.505965265523651,C2S1
-1.6726666521368032,-1.3623191927339946,C2S1
-1.6090039476992741,-1.5404578901341326,C2S1
0.27888542467591143,0.06758844338668962,C3S1
-1.002315560164281,-0.5974894271997955,C3S1
0.4357825526830501,-0.9652978299363075,C3S1
-0.225561961897015,-0.16240556986779253,C3S1
-0.3302934390311905,0.5439360609326223,C3S1
-0.7980968044295021,-0.9106638742438977,C3S1
-0.3974127763890103,0.5241765855069938,C3S1
-0.014220775980818253,-0.5309350888900911,C3S1
-0.7064859347374904,-0.8150033306277303,C3S1
1.2378415394593687,1.2425245587457627,C3S1
-0.6447176525918351,-0.9505108545111228,C3S1
0.23970380949915984,-0.6711999551624964,C3S1
-0.7111063038172538,-1.352013540737571,C2S1
-0.2935660122561436,-0.5730747067003118,C3S1
-0.9304886552113524,-1.4785844946719715,C2S1
-0.6967706043233379,0.1039316523167611,C3S1
0.6646984807993338,-1.4549157347885473,C3S1
1.2230180188009099,-0.38337081220577907,C3S1
1.1308423595382504,-1.1646440984664925,C3S1
1.1290948114178907,-1.2792584647547145,C3S1
-0.905364529596812,-0.8799285785376939,C2S1
0.06402485653074169,-0.7510565764571856,C3S1
-0.23700940394318767,-0.4307967240307445,C3S1
-0.6626354371414303,-1.7245844002614046,C2S1
0.5165832903300117,0.594841298901022,C3S1
-0.19712373277058814,-0.8589265272991693,C3S1
-0.08003579895160771,-0.8775358502794177,C3S1
-1.040435396565871,-2.0095547444063304,C2S1
0.1873691089664797,-0.511273680454753,C3S1
0.7055740772123841,0.6387545163253847,C3S1
8.159706418006584,-1.2874903974035,C4S4
0.37267655549600764,1.5235632585864491,C3S1
0.7354601466054527,1.248412582837834,C3S1
1.0331872353382305,3.134920279393187,C4S1
-0.7673824510272321,0.2394924948655981,C3S1
5.5556592786716505,-0.5879527453867814,C4S4
-0.5457264269547941,0.21318174639922174,C3S1
-1.2093874440031156,-1.1795035565076064,C2S1
0.3969988144124078,0.6024500264832138,C3S1
4.765169406008389,1.5954469574828416,C4S3
2.9271352457722606,2.620282689213782,C4S2
2.951976926165862,-1.1565972311755344,C3S1
-0.15939659322842128,0.4649057073084905,C3S1
-0.6154159215906085,-0.6409501862895451,C3S1
-1.0553365553752765,0.04504786698059943,C3S1
-0.6253571415498681,0.33000947545211595,C3S1
-0.2226541219532952,-0.3958735168923924,C3S1
-0.27314351953553745,-0.7924095172452092,C3S1
-0.3193065971307916,-0.7381377445166154,C3S1
3.6092762688478675,3.164557876793547,C4S1
-0.8901524617423963,-1.3891508445851115,C2S1
-0.196134156072359,-1.0019053870698786,C3S1
-0.10975878021574603,-0.18861556186542117,C3S1
-1.4231022350827014,-1.1316517429255153,C2S1
-1.0767381099959796,-1.008224465728422,C2S1
-0.7039535927660633,-0.5406943867189983,C3S1
-0.5290927120119334,-0.7875836398513033,C3S1
-1.2151232865908541,-0.986093167287779,C2S1
-0.8000101640839224,-1.195411658672658,C2S1
-0.7388532625573144,-0.485736490741877,C3S1
-1.1684942473603248,-1.1177882972593929,C2S1
-0.7280894082692351,-0.2900901711928895,C3S1
-1.0172984138086507,-1.640843650214589,C2S1
-0.4151546642849284,-1.3355634085767498,C2S1
-0.6759758008931971,-1.283632207832455,C2S1
-0.1560426090433774,-1.0043712024913576,C3S1
-1.0534994833563764,-1.886912808855629,C2S1
0.3412978837744763,2.964912224510338,C4S1
-0.3759131843970316,-0.7716430803798887,C3S1
-0.625402712228209,-0.9087356462525069,C3S1
0.7639468665388326,2.74985742662992,C4S1
0.06360886730609185,-0.7248266577842725,C3S1
0.3048274800605853,0.01719273755181941,C3S1
-0.5835158458437734,-0.19984089319023643,C3S1
-0.9389165254354023,-0.12086964244756673,C3S1
-0.6603783254169194,-0.18827609419633254,C3S1
-1.1136135473927207,-1.0303160679593883,C2S1
0.7053102122761304,0.3560463781151374,C3S1
0.16671859623991128,1.0129491526254915,C3S1
-0.30007555625721277,0.5767472250708657,C3S1
-0.43949340683726407,-0.888470682020948,C3S1
-0.7623019750744788,-0.27204548370934706,C3S1
1.125761634278055,-0.8680601890958204,C3S1
-0.6426099081210148,-1.4151346538198672,C2S1
-0.7649916352415,-1.0533089318877458,C2S1
-1.1052842079289602,-1.2180409021023562,C2S1
-0.7472462751525653,-1.1463795460862816,C2S1
-0.8341865676389523,-0.9872705718940098,C2S1
1.7803865931386131,-0.07255900663076818,C3S1
1.150306922464069,-1.0168887396262964,C3S1
0.2932553869709229,-0.7307089776807025,C3S1
-0.19919320703980925,-0.258144685086005,C3S1
0.6526390105151223,-1.1159891649347717,C3S1
2.265570950595448,-0.33542199568312187,C3S2
0.5263408711034169,0.7353388575894096,C3S1
-1.4285770505998892,-1.693154529753665,C2S1
-0.9082974614357932,-1.5616227315023536,C2S1
-0.9450131416893305,-1.5103711264155348,C2S1
-0.9949556776301702,-1.7667876818295378,C2S1
2.0224519236273872,-0.19175415606234908,C3S2
-0.43024405926427084,0.8152625396472081,C3S1
-0.5300890569605138,1.1772608082797087,C3S1
-0.31055223326096887,0.3911363504632225,C3S1
0.2963759547389204,-0.9097835387043167,C3S1
0.5357325229464903,0.7870206957802418,C3S1
1.2912662884547699,0.44280179027554645,C3S1
-0.2549867805714911,0.9922476249633397,C3S1
-1.089761903670518,-0.7432794029874222,C3S1
-0.6707273231145227,-1.1740570756732551,C2S1
5.00465101567885,-0.07928616952371156,C4S4
0.2735068947894492,-0.40410570677226454,C3S1
-1.2721194842976884,-1.0081385633258841,C2S1
-1.1979793329362773,-0.8653856162331589,C2S1
-0.0598673582765933,-1.475855363509652,C3S1
-0.7769945613211728,-0.8697921803448191,C3S1
-0.35460041243462304,-0.5735455549952084,C3S1
-0.9214108625398512,-0.9460073887087983,C3S1
-0.36306291632875454,0.39758497395142667,C3S1
0.5765181269263409,1.3697629386032792,C4S2
-0.03714892547487553,-0.0005438208021477835,C3S1
-0.8018124726127343,-0.8473539449616907,C3S1
-0.5747905573222606,-1.174285552049843,C3S1
1.4174971743778833,2.617752768347717,C4S1
-0.23174389386392166,2.048790703423652,C3S1
-0.18978524859737603,1.089455032740321,C3S1
-0.6262081330432762,-1.3602653030077894,C2S1
-0.4204874522775126,0.18163184534490864,C3S1
-1.308533903733625,-1.8895416773717753,C2S1
0.11655413081199108,3.7444282744478,C4S1
-1.452481879955284,-1.700927272685447,C2S1
-1.0810710579871117,-0.9049604640044521,C2S1
-1.4593162968038338,-1.6926964841162613,C2S1
0.05993956500496476,-1.2720332757992086,C3S1
0.6473342802162642,-1.3654630864020612,C3S1
0.6462165940683064,1.6225778802112454,C4S1
-1.4987426849757255,-1.5708333082552959,C2S1
0.09739473982179707,0.7664973015456626,C3S1
-0.24142606653723964,-0.5175055547546906,C3S1
0.18360116570187043,-0.17008463873432067,C3S1
-1.4316328467464843,-1.761731411207524,C2S1
1.090048887967432,-0.1681122257601494,C3S1
1.8502683514879987,-0.5722405515913723,C3S1
-0.9481952556535183,0.03612108229579371,C3S1
-0.265232130660607,0.785557697333874,C3S1
-0.19026057281024666,1.9996875274772365,C3S1
0.27079606673938084,1.839935652780458,C3S1
0.04851582334727298,0.48104143746678113,C3S1
1.097643055643502,2.6253129089632465,C4S1
0.6226418253359816,-0.5970292205140416,C3S1
0.03927410255538438,0.5780146354754827,C3S1
1.4301863991285677,3.1813344477013774,C4S1
-0.9908041965035943,0.4503371023906849,C3S1
-0.8893304254339727,0.7070508942932973,C3S1
1.1528361170742818,5.989265155880801,C4S1
-0.3301479430440407,-0.7546018495069134,C3S1
-1.3169925221222099,-1.6451277999026546,C2S1
-0.11540473599209515,1.0459808483868156,C3S1
-0.052323412475718534,0.038666441360864084,C3S1
0.4487893590467313,0.7778946110972447,C3S1
4.684614755488021,-0.612431929227411,C4S4
3.2830632054457367,-2.1724204305215538,C3S3
0.1937501293704403,-0.8404371125819144,C3S1
0.15192977068141694,-0.9220929907570635,C3S1
-0.29124121050330887,0.6423550396016433,C3S1
-1.0963514115930675,-0.5123806973297087,C3S1
8.501508597485342,-0.9673352749667051,C4S4
-0.7447429914672403,0.23437615214970106,C3S1
-1.3499040626749472,-1.6793360769885524,C2S1
0.7393955918444771,3.499574209716662,C4S1
-0.38361713585568435,0.021504909898477722,C3S1
-0.26601370635371047,3.593596596911171,C4S1
1.9791367204600365,1.6465767482578542,C4S2
0.1351413089376265,-0.22994749998292796,C3S1
1.4389430823631888,-0.8615621328732063,C3S1
0.315844992362238,1.20486956220357,C3S1
0.29638647726860873,-0.29788832855300773,C3S1
-0.41880578715760275,0.7862984191799989,C3S1
1.1987720157503097,-0.24427765738993543,C3S1
0.09485600375744455,-0.37221068581681105,C3S1
-1.4338506659396442,-1.325807238042145,C2S1
-0.7311104564380779,-1.2796637952372205,C3S1
1.033695834146026,1.2398392250528159,C4S2
-0.11420327803275145,-1.3594251651746236,C3S1
3.2524224525281307,-0.6693090161510501,C3S3
-0.38062465020589314,1.4240564590435267,C3S1
0.23994034526413224,-2.1870423385301425,C2S1
1.660781036517816,1.191262834273424,C4S2
-0.39795084558937743,0.0869983486249818,C3S1
3.257017686039845,7.1645787435363655,C4S2
-0.5511953960436977,3.17917476469466,C4S1
-0.9492874296114252,0.31132373844363337,C3S1
-0.4365641322737913,-1.2031990092038676,C3S1
-0.04260736773836438,-1.3350988187410366,C3S1
0.6394657509226547,-1.3738890123647807,C3S1
0.18069043421546857,0.64168264972153,C3S1
-0.01991339522342438,0.8269475086006555,C3S1
1.1999547465983034,0.3281414315141404,C3S1
-0.4483324337877826,-0.8311846220100385,C3S1
2.6500291787842203,3.440527730874144,C4S2
-0.7376338476758546,-1.2285388168102063,C2S1
-0.8274593407361186,-1.0757173798880992,C2S1
-0.8361659136103503,-1.338917510304699,C2S1
-0.33086716730365323,-0.8119150158238209,C3S1
-0.9611056570048452,-1.3251532668367774,C2S1
-1.1137228988799712,-1.657761906238628,C2S1
-1.0808501334591343,-1.6901566421369119,C2S1
-0.8141527441334776,-1.1317559736927847,C2S1
-1.2396591964532102,-1.8636899353111027,C2S1
-0.7629817260029212,-1.4971799583692,C2S1
-0.13693390443515546,-0.09484434173680205,C3S1
-0.4982619045811598,0.4453902332753976,C3S1
0.4673794933362655,2.478084353116297,C4S1
0.3844088879554488,1.1010463429714135,C3S1
-0.5872930368934248,-0.1327892215421797,C3S1
-1.1071276738653193,-1.2940297823280666,C2S1
-0.5581269194725055,1.581681158473288,C3S1
-1.1747653464724865,-1.0176037447070627,C2S1
0.07212554636970145,1.0919160477038912,C3S1
1.027015999541709,0.6816513478268165,C3S1
-0.8091781432942633,0.7651003891797032,C3S1
-0.16841831080648254,0.6626652084247459,C3S1
-0.570029200776079,-0.0624258004837421,C3S1
-0.10017178847469381,0.0968462451177779,C3S1
-0.4437546210378276,-0.6693460450731882,C3S1
-0.02723210360407886,0.153443716704457,C3S1
-0.33091935753223667,0.31600106994575067,C3S1
0.0524422543413021,1.0812213441994798,C3S1
-0.3628950117837748,-0.08679636602153394,C3S1
0.010646809824157432,-0.5080055858981587,C3S1
-0.579927083006336,0.3171673939529906,C3S1
-0.4280048747940066,0.7123985957807794,C3S1
-0.5496330175056331,-0.9941254627908053,C3S1
0.6493898551129408,-0.9494363120241938,C3S1
0.8096622472356751,-0.07692676822514861,C3S1
-0.4701926898353466,-1.2731632721000423,C3S1
0.8160877128113566,-0.4706677916640953,C3S1
0.2663261925452555,-0.5417756817471004,C3S1
0.25412797986514923,-0.6498587075645575,C3S1
-1.314568686185073,-1.3540245201251642,C2S1
-0.10110839754237391,1.5914096450357031,C3S1
-1.1295690643723713,-0.8109397882121048,C3S1
-1.311016860156697,-1.8142939676953485,C2S1
-0.18509590316329072,-0.9352758828584627,C4S2
-0.513184322798327,1.8217377853777386,C3S1
0.7434170591560811,1.8470817394846115,C4S1
-0.3214186844502267,-0.10220448620900983,C3S1
-0.42940552229383017,-0.33173807024596863,C3S1
2.06651768688182,-0.33324392712930195,C3S1
-0.22558266379585923,-1.2104738656300462,C3S1
-0.6368971640871744,0.11164693872092507,C3S1
0.37470745676501643,-1.4369132733838388,C3S1
2.0736135255274193,7.615169868980663,C4S1
-0.019523327315673217,0.9021938866674241,C3S1
-1.1575067750845554,-1.6398890353235953,C2S1
-0.9588795204106846,-0.2212770251389083,C3S1
-0.8608174356839546,-0.8569901515816192,C3S1
-0.422371047228983,-0.5377515536218337,C3S1
-0.10139193151831914,0.44477846116146713,C3S1
0.7373328901050891,1.3546260755189383,C3S1
-1.092543228053751,-1.2377591235226315,C2S1
-0.93932713370066,-0.944001414664267,C2S1
-0.822814798240909,-0.5570156666696386,C3S1
-0.09895760268802212,0.35610388408266047,C3S1
0.32795905595167885,-0.3411968030315526,C3S1
0.4940273955999911,0.8215869521198365,C3S1
-0.354566786716765,-0.663996951365859,C3S1
-1.0180081207995224,-1.2615419669877195,C2S1
-0.6319748240506151,-0.8196936385472193,C3S1
-1.2807077273102252,-0.9652763332475256,C2S1
-0.5423875085081133,-0.9979314409962514,C3S1
-0.11109729507110616,-0.7082923230359038,C3S1
-0.38964113308250264,-1.4313491316565192,C2S1
-1.0516923290349287,-2.687132523027159,C2S1
-1.3098995337541361,-1.311081836282211,C2S1
-0.5656045575824273,-1.002654793214329,C3S1
-1.499680484088848,-1.7704952766977404,C2S1
0.737105414185114,-0.7265239196528892,C3S1
0.4449798899447337,-1.2076126214256284,C3S1
0.009448910376795202,-1.5496759084781837,C2S1
0.9264395438165356,1.0957698982439321,C3S1
0.37438763973502837,0.3059470623737554,C3S1
-0.10784650701274798,-0.9630652871962279,C3S1
-0.3152030967323209,-0.7573848299495712,C3S1
-0.4380242832745654,0.11060832135965114,C3S1
-0.3031722418521033,-0.692685720655569,C3S1
0.33548742983831786,0.09194341573305749,C3S1
-0.039030849972607626,-0.21205235337736975,C3S1
-0.6595319935739256,-0.5894784297774347,C3S1
-0.16294779745894358,0.4468852636573731,C3S1
-1.3012342601249194,-1.0863471703115959,C2S1
-0.45313732577477883,0.24102844407839988,C3S1
-0.5052806142742656,-1.7861465314463405,C2S1
-0.990284076599943,-0.4471489608777019,C3S1
-0.6077635663075875,0.35966752545683617,C3S1
-0.8432015807132063,-1.272740998855548,C2S1
0.05092107535128857,0.9414570700395121,C3S1
-1.176572262937714,-0.8668504285813164,C2S1
-1.1299626570753643,-2.299434417185319,C2S1
-1.1369972305630731,-1.6077667440290755,C2S1
-1.3575831627567898,-1.088621362491393,C2S1
-0.7089198904839883,0.46733869628390623,C3S1
-1.8743640775246633,-1.7597651049836334,C2S1
0.0818530838749059,0.09783993375955624,C3S1
-1.4952826633274379,-1.51913458113195,C2S1
-1.3143429535902122,-1.7627880919531158,C2S1
0.39328636769570324,-0.895684730260597,C3S1
2.3816100113459404,1.9272155472995172,C4S1
0.6567710527767573,-0.5791794219000225,C3S1
-0.36599173421181386,-0.17945902124003493,C3S1
1.0733862641900322,0.7149944336648865,C3S1
-0.5565237436805087,-0.11712368809916132,C3S1
1.4785443239678846,1.6568526005900246,C4S1
3.379187260146861,4.370479172339123,C4S2
-0.8497248556692554,-1.586163715718575,C2S1
-1.1600572357705383,-1.5570821388990044,C2S1
-0.7842887707853857,-1.6995509811146607,C2S1
0.3156814233727816,-0.7945749483268298,C3S1
1.1213591605045474,-0.24636262619511864,C3S1
-0.3876113569343351,-1.4241660688282227,C2S1
0.19612715763216704,-0.29718122608400294,C3S1
0.08800487904684799,0.05545381637754779,C3S1
0.0275664796782008,-0.6801068795110522,C3S1
0.28485874462242206,-0.0038657822214889196,C3S1
-0.8600321733168956,-0.9867279169646372,C2S1
-0.24143866875152092,0.7404099750962487,C3S1
-0.21503250595509546,-0.4578110631750611,C3S1
0.18661700088691147,-1.6192688185355701,C3S1
-0.3034254161350948,-0.5838096979552613,C3S1
1.445273142272404,1.621904667872177,C4S2
-0.8069585331385133,-1.0184956854563807,C2S1
0.9073807065462821,0.22422555284018356,C3S1
0.9229342113924721,2.5840441681648296,C4S1
0.5073191647306161,0.6062737194588322,C3S1
0.817530351728447,-0.1666420681429089,C3S2
-0.21985645810854926,1.614606607400546,C3S1
0.03672668152527206,1.3562874384976245,C3S1
-0.7126435087332618,-0.7641333520433773,C3S1
1.403906192053914,1.0359711747763987,C4S2
0.11139152275347998,0.9698369714558289,C3S1
0.8914709287173905,1.3586807989947267,C4S1
0.26704687477965505,-0.911802783781839,C3S1
3.5828518880010023,6.964968757996467,C4S2
0.7576431485789388,0.5932808676086151,C3S1
1.9773721483787088,1.6106772729797976,C4S2
-0.14681262360990346,-1.8796227356122421,C2S1
-1.0128218866700711,-1.0914106552233076,C3S1
-1.2558418075192181,-1.0066315416066474,C2S1
-0.701193687924515,-0.8721895891258707,C2S1
-0.7979529458213943,-0.811389036592801,C3S1
0.3179582112908002,1.5957542138968086,C3S1
-1.0612017191541707,-1.1913943838852874,C2S1
-0.4135189851332941,0.5329878632510106,C3S1
-1.9719260227600772,-1.511203712367056,C2S1
0.05658834404528724,0.21706987699401475,C3S1
-0.8360233652516736,-1.7619589439361691,C2S1
0.7425737266415052,0.7185282308960964,C3S1
1.3764036771153367,3.400021764047658,C4S1
-0.46640067300473453,-1.2097914881293261,C3S1
-1.229415928701865,-0.5087289372444573,C3S1
3.814916006791395,4.2356366167145,C4S2
-1.0545420031162078,-1.5829086035117084,C2S1
-1.3476909849223173,-1.0927635334498267,C2S1
-0.8739862959766387,-1.8138251473210905,C2S1
0.9580196004366714,2.1217542389171276,C4S2
1.9203498192941295,-0.3752827205075675,C3S2
-0.9181292013347081,-1.8636883032268543,C2S1
-1.273667757355292,-1.6129438442768425,C2S1
-1.167874092811686,-1.6888668807539484,C2S1
-1.1105583103525478,-1.3957227489334507,C2S1
0.159856305092805,-0.20590352681494795,C3S1
-0.6702278679079051,-0.8293348193143717,C3S1
-0.4451751779277495,-0.17581662620167685,C3S1
-0.6156110709384287,-0.8589337683054383,C3S1
-1.6026254413630292,-1.485171562782306,C2S1
-0.6701472620942642,-0.7418344384120747,C3S1
-0.5034412986292088,0.68909878812598,C3S1
-0.5694904991313868,-0.7664457362090834,C3S1
-0.7631460981088558,-0.9996592542779966,C3S1
3.4198503403382445,2.410355703969485,C4S3
-0.44636077355581893,-0.46747852425183034,C3S1
-0.7260440656250249,-0.04623180496013115,C3S1
1.441785275592391,-0.13009418643398835,C3S1
0.5617062220406163,-0.1988074824201051,C3S1
-0.3100040485792754,-0.3581280497357396,C3S1
-1.0164636609314242,-1.6208475178154194,C2S1
-0.473584768372919,-0.32647302503675024,C3S1
0.3800261606929139,3.696136568301731,C4S1
1.11816558382068,-0.8308719694817154,C3S1
0.1890300223165703,0.5313367050246912,C3S1
-0.3892337474537782,-0.6080983322909578,C3S1
0.2371469614883499,-0.7137268697639035,C3S1
1.6274285337617174,-0.7436691148955631,C3S1
-1.1963662561269566,-1.4300136541252502,C2S1
-0.08509074151851682,0.3063285217025711,C3S1
-0.016965024990821146,-0.2886730799559983,C3S1
0.8203982531712499,0.07008161844497353,C3S1
-0.973651974489787,-1.5640854797539128,C2S1
0.618982653281174,-0.7736981676945267,C3S1
1.0844341829831579,0.04494947164859409,C3S1
4.9955020221177975,-0.44714766473553774,C4S3
-0.3316289905280304,1.9242316735875835,C3S1
-0.11570043955332625,-1.1481851613055274,C3S1
0.7362180021316674,2.457543702470674,C4S1
-1.1745551677693213,-0.7257057493415427,C3S1
3.5905252215408336,-1.0288812377174947,C3S2
-0.7516780094792773,1.472607463547351,C3S1
-1.1421325668384994,-1.762568878357085,C2S1
-0.7008560996070656,1.0322256492135335,C3S1
4.129874235984744,4.08416683004324,C4S2
2.4595676103034245,1.4575789212856414,C4S2
0.6213274631626743,0.44584585819011757,C3S1
-0.1079031891574913,0.2698002182274994,C3S1
-0.8531590268764434,-0.26751679170026005,C3S1
-0.9449250059585208,0.419944435920972,C3S1
-0.717314966066806,0.013942395628439345,C3S1
-1.305073370531672,-0.854896201135745,C2S1
0.3426053182010814,0.40888237919632403,C3S1
1.8584033582208106,1.5048059447895983,C4S1
-0.760418197334125,-1.3093181447404825,C2S1
-0.8324257809947364,0.2027843519892006,C3S1
-0.34352509077454396,0.5202605740452249,C3S1
-0.8711326412476927,0.9824269849207173,C3S1
-1.105277049979687,-0.09722223245361268,C3S1
-0.366769565251734,-0.7984729050880717,C3S1
-0.7552984458468501,-1.0938040483528493,C3S1
-0.20209645512936952,3.7680498742748205,C4S1
-0.8319268530894868,-0.8913664706390335,C2S1
-1.511267039449787,-1.364808524777296,C2S1
-1.0682787538444294,-1.0611325308701098,C2S1
-1.0510776294232465,1.1151690166442094,C3S1
-1.2416650377538345,-1.3248016890215206,C2S1
-0.37816353284085674,-0.6798317961527539,C3S1
-0.7516337403594481,-1.051226571439847,C2S1
0.4397149651696931,-0.5648774382006984,C3S1
-0.5334477606511486,-1.0890738175787325,C3S1
0.4222265025957439,2.4415211992571884,C4S1
-0.14528528797361379,0.5089507362382408,C3S1
1.2467341475116136,1.8302247872643946,C4S1
0.8202582033724556,2.596884291894489,C4S1
-0.6380773624550348,-0.9715483774482658,C3S1
-0.5496024289197803,-0.8394551131805512,C3S1
-0.4623462725645577,0.1911495300313685,C3S1
-1.616214657671416,-1.4635356748287045,C2S1
-0.7274615239836316,0.1120458859147874,C3S1
-1.5096952947990876,-0.8324728531212651,C2S1
-0.10569423177283757,-0.5702984461931881,C3S1
-0.4037630299568829,-0.6746764567469385,C3S1
1.2121597504676307,3.9846212562823693,C4S1
-0.39999227353846595,0.5917748507681445,C3S1
-0.48965138809543324,0.7791380182508588,C3S1
0.4503090313223046,-1.0523447937086057,C3S1
-0.8031322746758224,-0.5848167732247347,C3S1
-1.0128875755357047,-0.20652806044892233,C3S1
-1.44570532112293,-0.9740822402616794,C2S1
-0.8635264516857393,-0.9366775815604121,C2S1
-0.5241936602019084,-0.5795452280243115,C3S1
-0.4137431222232271,-0.8097220195602374,C3S1
0.23127614749027578,-1.4731175671886125,C3S1
0.4241567233436008,0.38622570905498704,C3S1
-0.2501108630032827,-1.7539757811902257,C2S1
0.26342899146727833,-1.3119012035563256,C3S1
0.42892963104982884,-0.4637721942790346,C3S1
-0.15735795110614878,-1.2006998525582724,C3S1
-1.2509026683787685,-1.778084544669214,C2S1
-0.7712419090442628,-1.630772508954407,C2S1
0.7904045968844524,0.37766447823429805,C3S1
-0.3261590902533668,-0.1750460006525495,C3S1
0.6913869724417492,-1.9027792871410452,C3S1
0.9073043089178706,-1.3490178327971305,C3S1
-0.22254150824521768,0.6910391492622051,C3S1
-0.004394056869948055,1.909932355714043,C3S1
-0.6747806385058611,-1.2231751048796622,C2S1
0.24318141954355593,-0.3275670786601057,C3S1
2.2200950083446207,3.397368984129534,C4S1
0.7897505885077194,1.194845216099041,C3S1
-0.9109139829666145,-1.4280375475004883,C2S1
-0.659885973772451,-1.5017973380817233,C2S1
0.8991054281790695,0.1713525644760416,C3S1
-0.160591132580868,-0.7140362464342349,C3S1
-0.819031871691545,-1.3450237480594005,C2S1
-1.1553532345509623,-1.7803239008891973,C2S1
-0.0403601837587946,-1.0486632895886332,C3S1
-0.5428754447173191,-1.4055543034178377,C2S1
-0.6576869818767104,-0.25255238892469445,C3S1
0.9160060562457406,2.438971634099412,C4S1
-0.2746367174063435,1.4374294108296868,C3S1
1.1733470834841089,2.3555663006371192,C4S1
-0.2576973375917237,0.0641439080376223,C3S1
0.3180097092846016,1.5531663965653535,C3S1
-0.33774900492464405,-0.5507021369201552,C3S1
1.7868070090693031,2.9951993901100984,C4S2
0.13637344115300523,2.6019616346162775,C4S1
0.47024185542387303,1.4254089199813682,C3S1
0.6164107568452928,-0.15158818663088797,C3S1
-0.27757804657431656,-0.35769642127917434,C3S1
-1.1981623052782313,-0.9034077171056281,C2S1
0.4825841505611442,3.6736277853063752,C4S1
-0.9036360047313715,-0.7362412913673478,C3S1
-0.9060266087360717,-0.2540713221489687,C3S1
-1.1753311287258361,-1.3177084050933405,C2S1
0.05824949020376625,-0.4068977556005628,C3S1
1.4204957658110087,-1.7094078449877006,C3S1
-1.3717132271031127,-1.0004233299908145,C2S1
-0.08138681508679035,0.34051265264917213,C3S1
-0.13506621182958523,0.28700843203804693,C3S1
-0.14802762044948387,-0.7269856492124351,C3S1
-1.1786826768579195,-1.1068747154416516,C2S1
-1.4323867479972179,-1.6029991267249075,C2S1
-1.2303534726611254,-1.5147774138308145,C2S1
1.228808643016462,0.11862203240573461,C3S1
2.237854782139021,0.4662461814131334,C3S1
-0.84040288669966,0.508557780048724,C3S1
-0.16763729016763307,0.65491081245576,C3S1
0.2723174600012039,4.287985648945772,C4S1
0.08823910207554209,0.093109243560932,C3S1
0.20492104272978304,1.5425494302216718,C3S1
1.0902598848406253,2.1351131421264102,C4S1
1.3177460263818388,1.0587572746096359,C3S1
0.33009298188344544,2.7409259724901927,C4S1
2.309652574285981,3.309344164379268,C4S2
-0.4228175429469476,0.871891496836299,C3S1
0.1452525228578957,3.6230201981792542,C4S1
1.1294905401616206,3.79767221465902,C4S1
